"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"156",1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,"1111011101110111",13,6.10465790953034
"157",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,"1111111111110100",13,7.01085688473039
"158",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,"1111111111100101",13,7.50015916844102
"159",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,"1111111111010101",13,7.20839941057214
"160",1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,"1111111110110101",13,7.37925399173802
"161",0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"0111111111110101",13,6.40909085873313
"162",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,"1111111011110101",13,7.01784941607652
"163",1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,"1111110111110101",13,7.6007284116912
"164",1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,"1111011111110101",13,6.61250761655067
"165",1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,"1111111101110101",13,7.01718089553739
"166",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,"1111101111101110",13,6.80938454423746
"167",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"1111101111011110",13,6.50183387315505
"168",1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,"1111101111001111",13,6.93422264892888
"169",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,"1111101110111110",13,6.52531986646618
"170",1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,"1111101110101111",13,6.94477481872018
"171",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,"1111101110011111",13,6.5374895873275
"172",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,"0111101111111110",13,5.69200234827443
"173",0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"0111101111101111",13,6.11567943529935
"174",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,"0111101111011111",13,5.82389166490121
"175",0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,"0111101110111111",13,5.84033947115278
"176",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,"1111101011111110",13,6.30840722363153
"177",1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,"1111101011101111",13,6.84250706017017
"178",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,"1111101011011111",13,6.51785426115249
"179",1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,"1111101010111111",13,6.57990185243268
"180",0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,"0111101011111111",13,5.73875465482717
"181",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,"1111100111111110",13,6.82108354214099
"182",1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,"1111100111101111",13,7.20752344538008
"183",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"1111100111011111",13,6.93954523160046
"184",1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,"1111100110111111",13,6.88558494053976
"185",0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,"0111100111111111",13,6.12084949297721
"186",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,"1111100011111111",13,6.82398335023387
"187",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,"1111001111111110",13,5.69200234827443
"188",1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,"1111001111101111",13,6.11567943529935
"189",1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,"1111001111011111",13,5.82389166490121
"190",1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,"1111001110111111",13,5.84033947115278
"191",0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,"0111001111111111",13,5.01039372694826
"192",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,"1111001011111111",13,5.73875465482717
"193",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"1111000111111111",13,6.12084949297721
"194",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,"1111101101111110",13,6.24881910880147
"195",1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,"1111101101101111",13,6.6783191138321
"196",1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,"1111101101011111",13,6.38507239225871
"197",1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,"1111101100111111",13,6.39735963833507
"198",0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,"0111101101111111",13,5.56721030362224
"199",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,"1111101001111111",13,6.29557278424795
"200",1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,"1111100101111111",13,6.71846537641724
"201",1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,"1111001101111111",13,5.56721030362224
"202",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"1111101111111100",13,6.73707293308671
"203",1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,"1111101111101101",13,7.2838842973239
"204",1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,"1111101111011101",13,6.94439715835548
"205",1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,"1111101110111101",13,7.00393667333308
"206",0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,"0111101111111101",13,6.14920719218027
"207",1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,"1111101011111101",13,6.79473772825166
"208",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"1111100111111101",13,7.29229980249505
"209",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,"1111001111111101",13,6.14920719218027
"210",1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,"1111101101111101",13,6.70602592476723
"211",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,"1111101111110110",13,6.76951625804636
"212",1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,"1111101111100111",13,7.14749428550779
"213",1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,"1111101111010111",13,6.90188551600093
"214",1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,"1111101110110111",13,6.9214597392156
"215",0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,"0111101111110111",13,6.07026227883842
"216",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,"1111101011110111",13,6.78588854097155
"217",1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,"1111100111110111",13,7.16715313999382
"218",1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,"1111001111110111",13,6.07026227883842
"219",1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,"1111101101110111",13,6.62997273911937
"220",1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,"1111101111110101",13,7.19888284226931
"221",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,"1011111111101110",13,6.67393992822214
"222",1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,"1011111111011110",13,6.4609734049681
"223",1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"1011111111001111",13,6.90144133839807
"224",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,"1011111110111110",13,6.58279444660298
"225",1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,"1011111110101111",13,7.01637193893425
"226",1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,"1011111110011111",13,6.69139504184826
"227",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"0011111111111110",13,5.65089985106694
"228",0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"0011111111101111",13,6.08462090953986
"229",0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"0011111111011111",13,5.86697931383219
"230",0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"0011111110111111",13,5.98159320777965
"231",1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,"1011111011111110",13,6.26264465426757
"232",1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,"1011111011101111",13,6.82994147856041
"233",1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,"1011111011011111",13,6.57948847549599
"234",1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,"1011111010111111",13,6.7372120240163
"235",0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"0011111011111111",13,5.79747943878515
"236",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"1011110111111110",13,6.82922303894957
"237",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,"1011110111101111",13,7.21520508502099
"238",1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,"1011110111011111",13,7.03032745926993
"239",1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1011110110111111",13,7.11410789224475
"240",0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"0011110111111111",13,6.21569027121798
"241",1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,"1011110011111111",13,6.93752247092369
"242",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,"1011011111111110",13,5.85521568416103
"243",1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,"1011011111101111",13,6.29106337338208
"244",1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,"1011011111011111",13,6.07129514692627
"245",1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,"1011011110111111",13,6.20220254327557
"246",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"0011011111111111",13,5.25760116165815
"247",1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,"1011011011111111",13,6.00179527187923
"248",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1011010111111111",13,6.43473737033125
"249",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,"1011111101111110",13,6.25723005185929
"250",1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,"1011111101101111",13,6.69684417401833
"251",1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,"1011111101011111",13,6.47653489186626
"252",1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,"1011111100111111",13,6.59538966368771
"253",0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"0011111101111111",13,5.65961535251576
"254",1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"1011111001111111",13,6.40381095517913
"255",1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"1011110101111111",13,6.86304505307629
"256",1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,"1011011101111111",13,5.87077389502112
"257",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"1011111111111100",13,6.6088361074743
"258",1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,"1011111111101101",13,7.18729145018975
"259",1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,"1011111111011101",13,6.95643588179203
"260",1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,"1011111110111101",13,7.11368490154022
